492,2129833693,E6899E18
493,7E821,3798
494,8154947,386EE3
495,89,4
496,X27,48
497,120504925045E1E4282,64X730X57716E7573
498,X06809,46EE2
499,EX715,5500
49X,X14842X10273086563345,473665E937536E382216
49E,17573,8X4
4X0,X0E,47
4X1,18201,920
4X2,154E8443,7XE01X
4X3,916322,41863
4X4,28E14X7,12E260
4X5,78E8X149,3618338
4X6,45,2
4X7,47X998,21373
4X8,39X01,1889
4X9,E52E5,5204
4XX,1802E,906
4XE,1566,7E
4E0,3015E,1436
4E1,62809186519061,2979E36877850
4E2,8X7,40
4E3,68,3
4E4,E15,50
4E5,192E2X7,966X0
4E6,246E,10X
4E7,3793X,1779
4E8,3E317E3581947,19240X8365X6
4E9,2415EEE,107300
4EX,4039E0202838E900EE,197800X968E775610
4EE,662448X6000,2XEE376775
500,115,6
501,12618808735620X7,659XX225914280
502,76XX015,3471E0
503,182,9
504,114363204544833461,5E5X192188X79876
505,5809,264
506,345,16
507,508,23
508,23,1
509,1,0
50X,X17,46
50E,50X,23
510,347,16
511,554X9461,24EX830
512,3593193,166034
513,184,9
514,120EE,629
515,7087995E,3154770
516,117,6
517,21696X0846629782119882,E3518X330E7472709693
518,5429,244
519,2567047,110390
51X,741379X7,3299410
51E,2X5260,131XE
520,4411,1XE
521,4339575,1X6890
522,6X56407548043,30290081003X
523,6X,3
524,1X8X547,9E886
525,1562579EE053,78204221X8
526,X2EX0E,45X82
527,11264872X0366X40X3123068,59504696X17EEE12E45109
528,27EE,120
529,4E9648XE01E,22194431X4
52X,1E4376117,X25E516
52E,849,38
530,47,2
531,506967463061,224EX702310
532,E6774031,5051266
533,39E,18
534,26131,1113
535,5188X9,22X28
536,3811,172
537,18104E361,88866E0
538,1618XX064567EE,7X6465620580
539,119461,5E90
53X,5593X818X07562603EE,24629716921X09E220
53E,16090,79E
540,XX81,487
541,2310325X26XX6491811XXX867224201,E879250996X157E9926X1596681X0
542,93,4
543,6E5080742,30076141
544,8463953X4201,374EE3390E0
545,4X3179227809,21190800X98
546,6031,272
547,166X0X7,80080
548,143,7
549,167,8
54X,478E7031730X017,1EE977440601E6
54E,3E44382,184443
550,287,12
551,1X783E5E,987E70
552,553,24
553,24,1
554,1,0
555,XX9,48
556,555,24
557,6863E83X82,2X5427EE3
558,289,12
559,1983627315EEE,93249E14100
55X,134785X4X7,669E8660
55E,169,8
560,145,7
561,2661,110
562,43036X043,1989095X
563,3X02,177
564,17X626978X556E2E14X7,85546E895013456360
565,E50412234X7409,4X2E440794664
566,95,4
567,2E4,13
568,E415,499
569,80XX17X9315,3510661X68
56X,82E6482E,35E2476
56E,4222,193
570,20X107,X61X
571,3633E0115,15X6X260
572,2094623,X5842
573,15441164,74010E
574,6736X17,295869
575,8224067891E382803054X9,355179823776293247354
576,13X17,682
577,75854710548914422,3197107889E546E9
578,49,2
579,1307,64
57X,57E415200X45,246E246X356
57E,76798,3213
580,2X87,127
581,247,10
582,1E803,9E2
583,XE2,47
584,1XE75,976
585,14379X501X52692859237409,69E33699681590E144E8X4
586,4345,196
587,89EEX2592942E508908,384093307127733X63
588,2X553,124X
589,2415E,E90
58X,370X35E0891,15E97E6X66
58E,375222,16159
590,7EE,34
591,45997461811061,1X51X43137270
592,7088E,2E36
593,3347161,144890
594,347601,14X99
595,3211401,13X080
596,132X541695,63EX2338
597,67X321433X,291E41793
598,22E33,E22
599,7047,2E0
59X,81E35X1145,347244226
59E,5X0,25
5X0,25,1
5X1,1,0
5X2,E83,4X
5X3,5X2,25
5X4,3450666125E7009E90X547,148427326E48133469256
5X5,84393409,354E238
5X6,8743EE,36788
5X7,28E14X7,116E00
5X8,32409,1397
5X9,1205068E1057647,5944195E1XE50
5XX,1501,70
5XE,299EX3X,11E009
5E0,945EE,3X30
5E1,2863320865X46EXE103209461,11442813X297591775X39730
5E2,525023,2176X
5E3,1915,88
5E4,E2922476745,4733596013
5E5,129500631540X9,608855542814
5E6,4X7,20
5E7,38904416862044610161122,163X666821057111745059
5E8,22X7,E0
5E9,13146XE75,6221690
5EX,115457594340119803EE,55E587684XEXE53920
5EE,370E7XX980,1572124EE
600,1X8301,9319
601,1390318X117891601,65158E20373E660
602,20683,X02
603,34782,1469
604,13546X7,63610
605,690190X499053,28E897942394
606,4E,2
607,3927437438,164766X23
608,60E03,2577
609,19050201,866248
60X,21X5,X6
60E,59626,2425
610,6407,26X
611,1X6X78X0461,919245690
612,3152553,131E04
613,2EXEE324,1265413
614,75,3
615,5X91458E32E13637994X9,247356X74X01X1953468
616,E415,470
617,9120X3XE922773XEEX882,38107098555378125189
618,E69,48
619,9E,4
61X,12039X98XE1E8E2620681945,57X3560371794X612XE376
61E,1X7660,914E
620,105,5
621,5E69E202E5EX5360X7,249796X8542447280
622,12E,6
623,236X,E1
624,4X0X7,1E40
625,1220013EE3,58324218
626,20E,X
627,25E,10
628,315,13
629,41E,18
62X,62E,26
62E,26,1
630,1,0
631,1061,50
632,631,26
633,421,18
634,317,13
635,261,10
636,211,X
637,47989975X3534311E82,1X2X36X05501611E79
638,4E147,1E66
639,3X915,1674
63X,131,6
63E,35853790433340,146E6X995X121
640,107,5
641,49X1490261955E,1XE7E532X3E50
642,18E51743,8396XX
643,X1,4
644,1E60461,939X6
645,1XE9X7047,9137590
646,1468945,66862
647,4845E38752134606796X99X608,1X39526E125885302EX67X059
648,77,3
649,1E6X47821124647,93X22975945E0
64X,1X9X2X700543X7017,902875X48X2E266
64E,452,19
650,6827,278
651,630461,25730
652,2X1X99XE359453,11578611878E4
653,XE808,43X9
654,195479901,8548199
655,3548XX9412X9921390569,1436X2944XX799075374
656,51,2
657,136572E201,61402020
658,25E18X2X9,E920604
659,3767E,1514
65X,1024145,49566
65E,968,39
660,3015,122
661,35EX0E90034041365602E6648201,1456251E44X091263X148017X20
662,9E13,3X8
663,5E007,2398
664,2547,E6
665,59467060013376009,2318257895402864
666,51505,2002
667,515,20
668,231147,X6E9
669,113575,5230
66X,50X5088438815,1E8E87889EE0
66E,2750429982,103031633
670,E0047,4356
671,780322X911506061852676461,2EX19X221E607X8653933E90
672,99231,3976
673,63106064,2527525
674,68EE,276
675,69755E6X1X00920E69,2788969X328890468
676,X8E0X17,421086
677,4X5844675,1X858770
678,87384E58567EE,3411798X9980
679,8715,340
67X,11080411646293EE,508X846E220040
67E,680,27
680,27,1
681,1,0
682,1143,52
683,682,27
684,7X3148477930201,305204XX69XE10
685,10565X809,49924X4
686,29337,10X2
687,211944027122791908,9855656050EX8079
688,E415,446
689,4673E87,190764
68X,358E3441017,14101632E6
68E,149680606090X,657513X0679
690,1XE3287947,89E4E4XX
691,376847,14910
692,469X9855041413,190E712873118
693,881,34
694,413653461,16E27053
695,4107X2016XX87434XX9,169EXE04EX09828634
696,58595,2234
697,154715,6800
698,26001,E60
699,1588E1X4279461,696131X09330
69X,5145,1E6
69E,1184X0,52E1
6X0,43485,177E
6X1,140801,6180
6X2,24643,XXX
6X3,275,10
6X4,29X06E8XX7,10E026230
6X5,518723X1772EE3,1E671X5063X24
6X6,615,24
6X7,2919E92438E569E09E173423E468,10779806720X516E91490X4X293
6X8,53,2
6X9,1647,70
6XX,7X7,30
6XE,2E61513,116134
6E0,2X4615E,110X26
6E1,29646E3461,108E0X330
6E2,235694E45,X522X36
6E3,2X482347,11081E8
6E4,1127E617,502603
6E5,431E49,174X4
6E6,59343EEE,2231E80
6E7,5282,1E9
6E8,304279354X947,11925466X416
6E9,6X3EEX715,271E9E00
6EX,382687199X840380968EE,1488949938E7E6711E30
6EE,338,13
700,X7,4
701,241601,X760
702,1179083,519EX
703,4X62,1X1
704,75E2E875E,29E13XX6
705,18096423184075809,769535630387504
706,1687005,70772
707,15025E,64E0
708,193,8
709,3XX278434715,15768234E40
70X,E97970843694017,453372E8302326
70E,824326EE9682,30E827864X3
710,367,14
711,79X88940X09X557971XE7953X082X2055874146E3461,2E318745160813E7064163867207E654208E4649590
712,713,28
713,28,1
714,1,0
715,1229,54
716,715,28
717,38712761,1484530
718,369,14
719,XE08970406047,410410120010
71X,12347476678E,540E9366E6
71E,6111E100X74460,2339970125E11
720,195,8
721,2062333340E3181E47905106E4E6X8201,91X0X561860X487XE46968021X559X0
722,9239,352
723,79X,2E
724,34X361,13296
725,E88104730009,4450756XX44
726,51XX60E,1E083X
727,6254519991X906193512E5468,2387052324767071E3672089
728,X9,4
729,7256924806741E,281X90E8E8058
72X,529917,1E426
72E,239X53,X408
730,54410115,1EX8E30
731,19EEEE,8200
732,544870577831,1EX855EEX16
733,67207,2544
734,2E1X8745,11047X3
735,86744218736E55X482422X9,3202853E98E10465943X88
736,5091,1X6
737,10026X6726211653EE09459X82,4546X93E0717692428EE0923
738,7604E807EE,2938887X0
739,461,18
73X,2744251XX9003EE,E713721102520
73E,E89,44
740,55,2
741,13678E09X266X20X7,58X832265561140
742,3819X203,14356X2
743,11XEX35X42,516E1181
744,20840801,912820
745,8774347582642912XE99X14052X409,3220821E8746X7XX5208059E93384
746,129745,554X
747,1438EE78X702008,6006928276779
748,491,19
749,2382833E,X21E48
74X,2791359283617,E80X3909X66
74E,82,3
750,3X45947,150406
751,2530304286X0X1461E575E697708311X479E2X4E60461,X89EX743E12E4205604953EX84XE9X9210298324X90
752,EX2377,441E6
753,147EE,614
754,E119XX947,40974923
755,96X7400X9,361053X8
756,1203415,51750
757,288894XX782,EE8X42E09
758,7949,2X2
759,7X645EE,2X6960
75X,145,6
75E,50584610,1X113X5
760,308E,115
761,E01E3179X94158513EE,402X029087E4479740
762,435519315843,1692E2X608X
763,262,E
764,7024X6897344X505474X7,268325478440XX316300
765,X453,394
766,505,1X
767,768,29
768,29,1
769,1,0
76X,1317,56
76E,76X,29
770,507,1X
771,161546461,66E1630
772,E72E78E882E8031,42629XE28728E6
773,264,E
774,13XE317,59263
775,8312E5658EE6X9,2EXX593870308
776,58415,2090
777,218923408652,939245E843
778,147,6
779,8186047,2E4050
77X,398E08E,146516
77E,31X873E46400,118370X49X1
780,45EE,176
781,393700801,14429240
782,2E13,108
783,2523182,X63E3
784,5E89863X77058453461,21X3XE5692E8E35146
785,55078500846E4552044295086009,1E536E78329346E32782E322544
786,11X7,50
787,84,3
788,1545,63
789,29X627,10228
78X,393X1346428EXEE15458E013X73X17,1436425111621413X61011E847X76
78E,163XE66,67045
790,166X0X7,68068
791,X401348E896X819925XX855889110X929E6461,38637X1193E5E09891624XE51030X041X3690
792,2531,X6
793,X728207,3977E8
794,60E01,2219
795,15067893E2E95E,613923083910
796,57,2
797,10X33E65E4857882,472E3700651X93
798,30651X4E7169,110E1608338
799,23E514930115,X000X00020
79X,44945,16X6
79E,27E60,E51
7X0,143E,5X
7X1,28801,E80
7X2,165043,66XX
7X3,1590X1,6404
7X4,2594984403608547,X757XXX3407636
7X5,20X047,8X30
7X6,X1311715,37262E4
7X7,1235263E5E024,51091626669
7X8,81407EE,2X7X50
7X9,X6094891647,38X4484X70
7XX,3E172915917,1492444466
7XE,E3,4
7E0,14X7,60
7E1,110602X574E2XX5E387590EXX7,47720E45XX74723603945560
7E2,213757945,8E99576
7E3,1701768,68E85
7E4,231177,9743
7E5,10722X9,45748
7E6,11X313E,4XE28
7E7,19E79EX052,795028X3
7E8,7EEEE,2X00
7E9,24E6X7E,X3068
7EX,290793801,E8436X0
7EE,10933814480,4626XX3EE
800,401,15
801,74587848689X9495XXX3607546820001,2732662868X077E5X01221E34234200
802,803,2X
803,2X,1
804,1,0
805,1409,58
806,805,2X
807,13725770EE59E47,55EX1783E2150
808,403,15
809,2194088674647,90E393EE9X4
80X,76X8091,27EE46
80E,2E20E4522,10462X79
810,81407,2X2X
811,7X93X48X1905E10461,293X30327247X8530
812,165213E59,6588772
813,160404,63EE
814,920201,32766
815,187E6205E508X7,7303XE016340
816,3917,13X
817,X168734882,367649673
818,4162009,15432X
819,E5,4
81X,8569197027800720E978145,2E6X11601144932X071906
81E,193E00,7571
820,2941,E8
821,4335266582E957155E,15E32306X25219250
822,2X593,1008
823,6182,219
824,817X5E,2X146
825,3931111171EE04014E6870809,1397810E447036XX3948E7X4
826,916320E,32288X
827,37891008,1330EX9
828,91E8415,324299
829,11X55227,4X0368
82X,214962E,8X256
82E,76E0X8XE22,278034513
830,2415E,996
831,1983658790012937719353461,7670299317X55312E127730
832,59,2
833,1X07,78
834,55025630617,1X721493X9
835,7XX878080930676X9,28E752XX43E30934
836,424183X411,1559804EX
837,X993675EE,39071060
838,2X7,10
839,X4X047,37370
83X,111EX9112235XX43600EE,4693804920439445350
83E,11X855X50,4993267
840,947,33
841,4X71912E05X77980233492909481E15637X345176801,183585E945049X65E72317E15622431941860674X80
842,6315,220
843,18E3X2,72E5
844,7E02X830EXX7,28X40191X30
845,249E809,9E724
846,70545,2522
847,47E308,173X3
848,1522X93,5E25X
849,17123107,6711E8
84X,35X103901,12525X30
84E,126,5
850,4325427,157964
851,7920E8X88786461,281297XXX99690
852,8255146450593,29XX84413408
853,184,7
854,136572E201,54201919
855,123281321X16E69,4XX93172X18X8
856,251,X
857,18X706526982133X,7216301E485393
858,349,12
859,10461,430
85X,X4XE4717E877,36X68027076
85E,860,2E
860,2E,1
861,1,0
862,1503,5X
863,862,2E
864,102605X414X10547,42202X88X67356
865,2193XX009,89X6E58
866,34E,12
867,387228564697099E1X02168,1330649387234290E65549
868,253,X
869,83731E0214715,2X0581306400
86X,55916329031E15,1X569E9X33540
86E,186,7
870,10539443047,42E702856
871,5882X017287563XE4X9214814X8E486461,1E527X3058476803181129003E5285390
872,376345,12X16
873,128,5
874,34E1X7,11E46
875,1972921X1574E69,7437977EE5668
876,1802EE,6998
877,8356X,29X3
878,53E3E205E407EE,1990977996E20
879,2634115,X36X0
87X,419521X0482EEE,14E12525E1760
87E,389884,13289
880,3301,113
881,E7344909E163135E659016324X469X264E2420001,3E36111775366941020676093137104387483200
882,2559E064283,X0114363X
883,21E86182,899093
884,210X1415629X2801,86040046E5E080
885,E18453,393X8
886,155885,5E0X
887,35X9E8X574075,1223XEE625E0
888,16E183,64XE
889,4X81E,17X4
88X,511E172417,188387876
88E,105E3X08X2X60X,4286331E3979
890,5E,2
891,X76234X597914867X5938370461,37111587X6507E6134879X9530
892,EEX3408X93,407161744
893,6X421,2398
894,74X7,260
895,9E95E,3450
896,12X6E8295,5028X44
897,155597652,5X75773
898,40242091009,142X962X82
899,11945EE,47860
89X,949200X478E,31E7962866
89E,16E93,648
8X0,8E,3
8X1,EXX70XX7X1X77247,4008055965E3470
8X2,16150401,6111X0
8X3,2X87,E8
8X4,3140866X51E6X7,106628XE83670
8X5,XX7X5679E423135E2X809,37X5E7987EX67622E984
8X6,EE,4
8X7,2E61X19344E1X0783239E14768,EXEXX62883374584336200X9
8X8,26001,X09
